company_id,company_name,current_status,industry_category,country,sector,size,assessment_year,overall_score,impact_area_community,impact_area_customers,impact_area_environment,impact_area_governance,impact_area_workers,certification_cycle,year_first_certified,PC 1,PC 2,PC 3,Cluster
001C000001fh4TPIAY,Olympia Coffee,Certified,Consumer Products & Services,United States,Manufacturing,10-49,2018,84.1,34.1,0.0,22.0,9.3,18.5,1,2019,2.752914223357458,-0.556039519022328,-0.10058826400915061,0
001C000001Fh2ehIAB,Sokol Blosser Winery,Certified,Consumer Products & Services,United States,Agriculture/Growers,10-49,2016,111.5,25.5,0.0,47.9,16.8,21.3,1,2015,2.8657784834722473,0.6722542455600409,-1.1538035850424708,0
001C000001Fh2ehIAB,Sokol Blosser Winery,Certified,Consumer Products & Services,United States,Agriculture/Growers,10-49,2014,80.0,24.9,0.0,23.0,8.3,23.9,2,2015,2.3947333099430415,0.8296896625557497,-1.0765278586251696,0
001C000001ivpBoIAI,Koa+Roy Llc,Certified,Consumer Products & Services,United States,Manufacturing,Unknown,2019,87.1,55.9,2.1,14.5,14.5,0.0,1,2019,2.384123169893459,0.42659465829519033,3.0899468409963537,0
001C000001T0F0oIAF,"Lulu Press, Inc.",Certified,Consumer Products & Services,United States,Service With Minor Environmental Footprint,50-249,2018,85.6,16.3,7.7,28.6,8.3,24.5,1,2016,1.0488253037774367,-0.4569447544047886,-0.6139645650867954,0
001C000001T0F0oIAF,"Lulu Press, Inc.",Certified,Consumer Products & Services,United States,Service With Minor Environmental Footprint,50-249,2016,80.3,17.1,10.4,20.5,7.6,24.7,2,2016,0.6209255322002729,0.22944403917639525,-0.8490780771846329,0
0013b00001o4EzoAAE,Milk & Honey Pr,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2019,87.3,22.6,8.0,7.1,9.4,40.0,1,2019,-0.9593015745063412,-3.3066477071530302,-0.48634372448044116,1
001C000001gcz5uIAA,Mission Partners,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2018,95.4,30.5,21.3,6.9,6.7,29.8,1,2018,-1.3851202133765417,-1.1358697965797828,0.20299458306883297,1
001C000001YHol2IAD,Entel�Kia / Integrow,Certified,Business Products & Services,Brazil,Service With Minor Environmental Footprint,Unknown,2018,124.3,50.0,43.7,10.6,19.9,0.0,1,2018,-2.019516752756037,-0.4353354187806639,3.3419992601004957,1
001C000001fGjdeIAC,The Heritage Bee Co.,Certified,Agriculture,Canada,Service With Significant Environmental Footprint,Unknown,2017,89.5,49.2,0.0,30.6,9.7,0.0,1,2018,2.5348101357809094,-0.2575032325055273,2.241948873330143,0
001C000001gcn3JIAQ,Magnus,Certified,Business Products & Services,Canada,Manufacturing,50-249,2018,81.2,15.9,0.0,26.8,12.3,26.0,1,2018,1.4923768532468213,-1.7262330339074203,-0.866338272011461,0
0018000000OO2joAAD,Icestone,Certified,Consumer Products & Services,United States,Manufacturing,10-49,2013,101.9,16.8,0.0,50.9,13.2,20.8,3,2007,2.3684994271294797,3.0920832051528047,-2.5376725648259506,0
001C000001GE0BxIAL,Earth Equity Advisors,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2019,123.3,20.1,49.6,5.8,15.6,32.0,1,2014,-2.679199029732073,-0.3402490625090443,-0.8744646656493382,1
001C000001GE0BxIAL,Earth Equity Advisors,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2016,107.4,24.3,41.1,5.0,14.4,22.6,2,2014,-2.572209367837121,0.5985356635435217,-0.728962105226471,1
001C000001GE0BxIAL,Earth Equity Advisors,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2014,100.3,21.9,44.8,11.3,5.3,16.9,3,2014,-2.355462138176006,1.4529937378928046,-0.706772177814843,1
001C000001gjBkfIAE,K9 Ballistics Inc.,Certified,Business Products & Services,United States,Manufacturing,10-49,2019,82.0,16.3,3.1,25.6,15.5,21.3,1,2021,1.2882520402662951,-1.6998566170687157,-0.6618427238065923,0
001C000001gf8prIAA,Hob� Hosokawa Marketing,Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,1-9,2018,89.6,27.5,19.3,8.7,8.6,25.4,1,2018,-1.259414209827697,-1.8730498694447137,0.42858644205327595,1
001C000001geLNBIA2,Sri Quality System Registrar,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2018,86.3,15.1,12.0,9.4,14.4,35.2,1,2019,-1.179436234878092,-1.7999907957746237,-0.9533460134956991,1
001C000001GrHwmIAF,Waterleaf Architecture,Certified,Building,United States,Service With Minor Environmental Footprint,10-49,2018,87.4,25.2,0.0,20.5,14.1,27.6,1,2016,0.11670793439985959,-0.967908550360089,-1.3906397278705138,1
001C000001GrHwmIAF,Waterleaf Architecture,Certified,Building,United States,Service With Minor Environmental Footprint,10-49,2016,80.4,16.4,0.0,28.5,12.5,23.0,2,2016,0.20026535150490707,-0.21790600076025632,-1.7806329388201574,1
001C000001I2hpHIAR,Common Interests,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2019,144.6,35.9,54.7,10.2,18.6,24.9,1,2014,-2.7616752137008174,0.2853039937978069,-0.372431029870935,1
001C000001I2hpHIAR,Common Interests,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2016,109.7,19.6,46.3,7.6,5.2,31.0,2,2014,-2.4212287077448313,0.49662165049121293,-1.0026871752625923,1
001C000001I2hpHIAR,Common Interests,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2014,99.6,15.1,47.3,7.4,6.2,23.7,3,2014,-2.6069224784301905,1.2336110697435214,-1.1363095431578052,1
001C000001iE2wMIAS,"Peekaboo Organics, Llc",Certified,Consumer Products & Services,United States,Wholesale/Retail,Unknown,2018,87.8,46.5,0.0,34.5,6.8,0.0,1,2018,3.0271073522338763,1.077859594926581,3.342119206351356,0
001C000001iBaDhIAK,"Saalt, Llc",Certified,Consumer Products & Services,United States,Wholesale/Retail,10-49,2018,93.3,38.5,6.7,17.9,11.5,18.5,1,2019,2.3573869614394796,-0.1283022470500465,0.5931007300690446,0
001C000001InQAlIAN,Global Prairie,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,50-249,2017,116.7,48.5,5.0,11.4,15.9,35.9,1,2015,-1.0807418074366786,-0.1455891850163264,-0.6612055966424119,1
001C000001InQAlIAN,Global Prairie,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,50-249,2015,101.9,46.0,3.0,12.8,10.5,29.6,2,2015,-0.9390112484543403,0.5480188445646673,-0.6477565856984787,1
001C000001K16JSIAZ,Amalgamated Bank,Certified,Financial Services,United States,Service With Minor Environmental Footprint,250-999,2018,115.1,35.1,19.8,16.0,15.7,28.3,1,2017,-1.0652579912624103,-0.584817991652417,-0.7028941689103149,1
001C000001K16JSIAZ,Amalgamated Bank,Certified,Financial Services,United States,Service With Minor Environmental Footprint,250-999,2016,87.3,26.6,18.2,7.0,12.2,23.3,2,2017,-1.2351505700049064,-0.2353403281616038,-0.774093904462986,1
001C0000018xzqNIAQ,Mayfly Outdoors,Certified,Consumer Products & Services,United States,Manufacturing,10-49,2018,81.9,47.4,6.2,9.6,6.6,11.9,1,2018,2.4391497459741385,-0.2571482137692275,0.6717533828718469,0
001C000001MN4BuIAL,P.L.A.Y. Pet Lifestyle And You Inc.,Certified,Consumer Products & Services,United States,Wholesale/Retail,1-9,2018,87.5,22.4,0.0,28.6,17.8,18.5,1,2016,2.2741222950643856,0.1806194316183031,0.18714749095397426,0
001C000001MN4BuIAL,P.L.A.Y. Pet Lifestyle And You Inc.,Certified,Consumer Products & Services,United States,Wholesale/Retail,1-9,2016,83.5,23.4,0.0,27.4,10.6,22.1,2,2016,2.259722165216925,0.8862281653829637,-0.12312598932064527,0
001C000001iuf2CIAQ,Ocean Brands,Certified,Consumer Products & Services,Canada,Wholesale/Retail,10-49,2018,91.3,25.9,0.0,26.8,13.5,24.9,1,2019,2.6495784263584485,-1.0638011394577975,0.006437460133021851,0
001C000001ISBvfIAH,Catalyst Partners,Certified,Building,United States,Service With Minor Environmental Footprint,10-49,2017,132.0,32.1,0.0,59.9,12.0,28.0,1,2015,0.9557426947338287,0.32563397436126185,-1.8875185434926014,0
001C000001ISBvfIAH,Catalyst Partners,Certified,Building,United States,Service With Minor Environmental Footprint,10-49,2015,146.8,52.8,0.0,57.7,6.3,30.0,2,2015,0.8691083713815712,1.5184631883573927,-1.7702336530895049,0
001C000001NsGAFIA3,Boly:Welch,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2017,103.6,43.0,0.0,12.5,20.2,27.9,1,2016,-1.079631193067656,-0.5759522077467886,-0.4964089093910613,1
001C000001NsGAFIA3,Boly:Welch,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2015,88.5,28.2,0.0,11.4,17.9,30.8,2,2016,-1.2469027798381684,-0.19339677731506708,-1.2184456562233177,1
001C000001NurvhIAB,Wetherby Asset Management,Certified,Financial Services,United States,Service With Minor Environmental Footprint,50-249,2018,124.3,17.6,31.1,13.5,19.5,42.3,1,2016,-1.9208122715108058,-0.5769755114435499,-1.9574257334726566,1
001C000001NurvhIAB,Wetherby Asset Management,Certified,Financial Services,United States,Service With Minor Environmental Footprint,50-249,2016,101.4,12.4,33.2,8.1,10.2,37.5,2,2016,-1.9130891787617277,-0.0749050991114381,-1.8607447062809563,1
001C000001iv6LKIAY,Rise,Certified,Consumer Products & Services,Canada,Service With Minor Environmental Footprint,1-9,2018,80.3,22.6,0.0,14.0,14.7,28.8,1,2019,0.5006367068953025,-1.8501742530443566,0.0023654536819960287,1
001C000001k9MwgIAE,The Humphreys Group,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2019,84.4,13.0,24.0,8.0,14.5,24.5,1,2020,-1.6102200771272388,-1.7154743694776555,-0.32087489408518083,1
001C000001JMwg2IAD,Innate Motion,Certified,Business Products & Services,Netherlands,Service With Minor Environmental Footprint,10-49,2017,96.6,25.1,19.2,12.6,10.5,29.2,1,2015,-1.2211434997163784,-1.6342902232031666,-0.3507072522844951,1
001C000001JMwg2IAD,Innate Motion,Certified,Business Products & Services,Netherlands,Service With Minor Environmental Footprint,1-9,2015,80.4,18.3,20.7,3.3,9.7,28.3,2,2015,-1.8070160136836044,-1.0616996454190144,-0.2611944246844329,1
001C000001Q38ASIAZ,Jsa Sustainable Wealth Management,Certified,Financial Services,United States,Service With Minor Environmental Footprint,1-9,2017,90.1,23.6,28.4,8.4,3.3,26.4,1,2017,-1.5466383770863696,-0.7314561342674137,-0.18090208157036305,1
001C000001BW59GIAT,Threespot,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2017,88.8,18.4,17.7,9.4,15.6,27.7,1,2015,-1.4777432912156845,-0.8558728764498658,-0.8391374732483151,1
001C000001BW59GIAT,Threespot,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2014,90.5,19.3,16.7,11.7,9.0,33.9,2,2015,-1.4840661820348995,0.08752651771544954,-1.4036661520687022,1
001C000001kCJ64IAG,Archive Digital Inc,Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,10-49,2020,80.0,23.6,4.4,2.8,18.0,31.0,1,2019,-1.0651391011014877,-2.8754241695510405,-0.32825936846582926,1
001C000001kCJ64IAG,Archive Digital Inc,Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,10-49,2018,82.7,43.2,3.6,2.6,19.2,13.8,2,2019,-1.1202605467453042,-1.5421113813383038,0.4748978986510279,1
001C000001R0zU5IAJ,Tallgrass,Certified,Business Products & Services,Canada,Wholesale/Retail,10-49,2018,98.1,24.7,7.6,25.5,14.1,26.0,1,2016,0.943444584818831,-1.0166283895469008,-0.2613525634056533,0
001C000001R0zU5IAJ,Tallgrass,Certified,Business Products & Services,Canada,Wholesale/Retail,10-49,2015,101.1,19.7,12.0,35.1,11.9,22.4,2,2016,0.906327360024455,0.10739391560258914,-0.6900290861069128,0
001C000001kAjuxIAC,Semble,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,10-49,2018,107.0,27.1,30.0,6.1,15.7,27.9,1,2020,-1.6787266348748784,-2.682757853399716,0.022663933319345023,1
001C000001dg2gGIAQ,Himama Inc,Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,10-49,2017,81.9,18.1,15.6,4.3,9.4,34.5,1,2018,-1.235757636351952,-2.2092603831919706,-0.6131451785827942,1
001C000001eEryuIAC,Diva International Inc.,Certified,Consumer Products & Services,Canada,Wholesale/Retail,10-49,2018,98.7,26.1,11.2,27.3,7.7,26.4,1,2018,2.511812465523927,-0.7921575855705221,0.041707885027267376,0
001C000001dh3bCIAQ,Vancity Community Investment Bank,Certified,Financial Services,Canada,Service With Minor Environmental Footprint,10-49,2017,89.7,18.1,14.1,10.9,11.8,33.3,1,2018,-1.2165012250147318,-1.9162669874477385,-1.1010253381352895,1
001C000001fGWMMIA4,Made With Local Snack Foods Inc,Certified,Consumer Products & Services,Canada,Wholesale/Retail,1-9,2018,92.3,44.5,0.0,21.6,5.0,21.0,1,2019,2.6802905616378427,-0.6882247800629446,1.2660172214276484,0
001C000001lLzR1IAK,Techtonic,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,50-249,2019,121.1,24.8,3.1,10.1,12.0,70.9,1,2019,-1.0571759462089565,-1.8524471905782556,-2.346213587958905,1
001C000001LNCRWIA5,Transformation Catalyst Corp.,Certified,Business Products & Services,Canada,Service With Minor Environmental Footprint,1-9,2017,85.9,35.7,3.2,6.3,10.7,30.0,1,2017,-1.085105044940336,-1.6700568856228875,0.22094466564481818,1
001C000001LNi8dIAD,Heather Paulsen Consulting,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2017,115.0,51.8,40.0,13.2,10.0,0.0,1,2015,-1.7221871236954753,1.087431281823015,3.109639912112795,1
001C000001LNi8dIAD,Heather Paulsen Consulting,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2015,90.5,34.3,40.0,8.1,7.9,0.0,2,2015,-1.9497556141404457,1.330822360301101,2.526847582615922,1
001C000001Je24EIAR,Schaffer&Combs,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2017,108.3,22.5,30.9,9.9,15.6,29.4,1,2015,-2.0284577210097563,-0.4103411920986849,-0.4478486386859037,1
001C000001Je24EIAR,Schaffer&Combs,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2015,113.1,23.6,41.4,8.1,11.0,28.9,2,2015,-2.387773558272133,0.511607404120614,-0.6220320810789214,1
001C0000016qXmGIAU,"Wastezero, Inc.",Certified,Business Products & Services,United States,Manufacturing,50-249,2018,89.9,16.9,0.0,39.9,16.5,16.6,1,2013,1.5108059463584878,0.0327789329458352,-1.1191669585178814,0
001C000001LNZIcIAP,"Nativeenergy, A Public Benefit Corporation",Certified,Energy & Environmental Services,United States,Service With Minor Environmental Footprint,10-49,2017,112.2,18.3,19.6,26.7,18.0,29.3,1,2016,-0.29333863028041535,-0.41670993889771657,-1.9767547653017354,1
001C000001LNZIcIAP,"Nativeenergy, A Public Benefit Corporation",Certified,Energy & Environmental Services,United States,Service With Minor Environmental Footprint,1-9,2016,103.4,17.3,9.2,39.1,13.4,24.4,2,2016,0.13224229182562292,0.3305444439459547,-1.720731335420901,0
001C000001WvabNIAR,Do Some Good,Certified,Business Products & Services,Canada,Service With Significant Environmental Footprint,1-9,2017,88.1,26.5,25.8,6.8,9.0,20.0,1,2018,-0.14390402721415743,-1.479709085206901,-0.016450830212608052,1
001C000001NNYNDIA5,Motherlove Herbal Company,Certified,Consumer Products & Services,United States,Manufacturing,10-49,2017,99.4,24.2,8.7,35.1,6.9,24.5,1,2015,2.6468886797874602,0.30826493072573374,-0.9770788751338679,0
001C000001NNYNDIA5,Motherlove Herbal Company,Certified,Consumer Products & Services,United States,Manufacturing,10-49,2015,94.8,20.0,14.4,31.4,5.7,23.2,2,2015,2.2692089049352107,1.018698283141438,-1.2845039552577524,0
001C000001mWjZYIA0,Professional Data Analysts,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2019,108.5,21.1,32.5,11.4,15.3,28.1,1,2019,-1.6028804191019916,-1.4109955160187675,-0.4838511375396813,1
001C000001MWyxwIAD,"Boomerang Information Services, Inc.",Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,10-49,2019,80.8,15.9,3.1,9.6,16.9,35.0,1,2016,-1.0793616675218058,-1.6725440604547968,-1.1101646658575026,1
001C000001MWyxwIAD,"Boomerang Information Services, Inc.",Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,1-9,2016,81.4,28.0,0.0,9.7,11.6,32.1,2,2016,-1.2142543868424807,-0.3833093743868922,-0.6236718146558979,1
001C000001mWYSvIAO,Matter Of Focus,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2019,91.7,20.1,32.4,3.0,10.0,26.0,1,2019,-1.7580246146721359,-2.8718871958845638,0.5885204787287297,1
001C000001R0XCwIAN,Pringle Creek Community- Sustainable Investments,Certified,Building,United States,Service With Significant Environmental Footprint,1-9,2017,91.6,17.0,0.0,51.9,12.2,10.5,1,2016,2.158225071622779,-0.03866820533969634,-1.413286697591182,0
001C000001R0XCwIAN,Pringle Creek Community- Sustainable Investments,Certified,Building,United States,Service With Significant Environmental Footprint,1-9,2016,93.4,22.8,0.0,48.0,11.4,11.3,2,2016,1.9321892939018612,0.6268444020757282,-1.5790098090077314,0
0013b00001nEAbxAAG,Les Aff�T�S,Certified,Education & Training Services,Canada,Service With Significant Environmental Footprint,1-9,2019,95.8,19.1,10.6,29.6,14.9,21.5,1,2020,0.7706205158341489,-2.079130281204186,-0.49239811461894223,0
0013b00001p1ba6AAA,Hitch Marketing Limited,Certified,Business Products & Services,United Kingdom,Service With Minor Environmental Footprint,1-9,2019,102.6,32.6,20.0,5.3,14.3,30.3,1,2020,-1.5450689705250131,-2.832176351137681,0.5207503035184933,1
0013b00001ooQs4AAE,"Noel & Co., Llc",Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,Unknown,2019,89.2,38.9,24.0,8.0,18.2,0.0,1,2020,-1.4200463653284219,-0.5705905577446254,3.0956640168538816,1
0013b00001p1kK0AAI,Good Culture,Certified,Consumer Products & Services,United States,Wholesale/Retail,10-49,2019,84.0,17.2,3.9,23.0,17.2,22.5,1,2020,2.394901999439164,-0.8604020362711644,-0.1290278280003717,0
0013b00001p3KvxAAE,Solios Watches,Certified,Consumer Products & Services,Canada,Wholesale/Retail,1-9,2020,89.5,19.6,3.9,30.6,13.8,21.4,1,2020,2.5993963674838825,-1.4489581869980288,0.5673135949571481,0
001C000001SIMeBIAX,Fill It Forward,Certified,Business Products & Services,Canada,Wholesale/Retail,1-9,2018,81.8,19.7,0.0,28.5,11.5,21.9,1,2016,1.169321595514734,-1.1111112968234726,0.27043505401987916,0
001C000001SIMeBIAX,Fill It Forward,Certified,Business Products & Services,Canada,Wholesale/Retail,1-9,2015,84.8,18.0,0.0,30.3,12.6,23.8,2,2016,0.9035307476001504,-0.12406108035274946,-0.3457703589750843,0
0013b00001qEEsWAAW,Gadellnet Consulting Services,Certified,Business Products & Services,United States,Service With Minor Environmental Footprint,50-249,2019,90.1,33.1,8.6,7.2,10.3,30.8,1,2020,-0.7447831401003485,-1.6479983937562168,-0.09754604274394264,1
